cbs_grid_code,area,neighborhood_code,neighborhood_name
E1117N3938,"10003",BU07580309,Mastbos
E1118N3938,"10003",BU07580309,Mastbos
E1119N3938,"10003",BU07580309,Mastbos
E1120N3938,"10003",BU07580309,Mastbos
E1121N3938,"10003",BU07580309,Mastbos
E1122N3938,"10003",BU07580309,Mastbos
E1123N3938,"10003",BU07580309,Mastbos
E1124N3938,"10003",BU07580309,Mastbos
E1125N3938,"10003",BU07580309,Mastbos
E1126N3938,"10003",BU07580309,Mastbos
E1127N3938,"10003",BU07580809,Buitengebied Ulvenhout
E1128N3938,"10003",BU07580809,Buitengebied Ulvenhout
E1129N3938,"10003",BU07580809,Buitengebied Ulvenhout
E1130N3938,"10003",BU07580809,Buitengebied Ulvenhout
E1131N3938,"9221",BU07580809,Buitengebied Ulvenhout
E1132N3938,"4641",BU07580809,Buitengebied Ulvenhout
E1133N3938,"395",BU07580809,Buitengebied Ulvenhout
E1099N3937,"869",BU07580508,Effen-Rith
E1100N3937,"8",BU07580508,Effen-Rith
E1102N3937,"8710",BU07580506,Hazeldonk
E1103N3937,"10003",BU07580309,Mastbos
E1104N3937,"10003",BU07580309,Mastbos
E1105N3937,"10003",BU07580309,Mastbos
E1106N3937,"10003",BU07580309,Mastbos
E1107N3937,"10003",BU07580309,Mastbos
E1108N3937,"10003",BU07580309,Mastbos
E1109N3937,"10003",BU07580309,Mastbos
E1110N3937,"10003",BU07580309,Mastbos
E1111N3937,"10003",BU07580309,Mastbos
E1112N3937,"10003",BU07580309,Mastbos
E1113N3937,"10003",BU07580309,Mastbos
E1114N3937,"10003",BU07580309,Mastbos
E1115N3937,"10003",BU07580309,Mastbos
E1116N3937,"10003",BU07580309,Mastbos
E1117N3937,"10003",BU07580309,Mastbos
E1118N3937,"10003",BU07580309,Mastbos
E1119N3937,"10003",BU07580309,Mastbos
E1120N3937,"10003",BU07580309,Mastbos
E1121N3937,"10003",BU07580309,Mastbos
E1122N3937,"10003",BU07580309,Mastbos
E1123N3937,"10003",BU07580309,Mastbos
E1124N3937,"10003",BU07580309,Mastbos
E1125N3937,"10003",BU07580309,Mastbos
E1126N3937,"10003",BU07580309,Mastbos
E1127N3937,"10003",BU07580809,Buitengebied Ulvenhout
E1128N3937,"10003",BU07580809,Buitengebied Ulvenhout
E1129N3937,"9731",BU07580809,Buitengebied Ulvenhout
E1130N3937,"4036",BU07580809,Buitengebied Ulvenhout
E1131N3937,"414",BU07580809,Buitengebied Ulvenhout
E1101N3936,"2800",BU07580506,Hazeldonk
E1102N3936,"10003",BU07580506,Hazeldonk
E1103N3936,"10003",BU07580309,Mastbos
E1104N3936,"10003",BU07580309,Mastbos
E1105N3936,"10003",BU07580309,Mastbos
E1106N3936,"10003",BU07580309,Mastbos
E1107N3936,"10003",BU07580309,Mastbos
E1108N3936,"10003",BU07580309,Mastbos
E1109N3936,"10003",BU07580309,Mastbos
E1110N3936,"10003",BU07580309,Mastbos
E1111N3936,"10003",BU07580309,Mastbos
E1112N3936,"10003",BU07580309,Mastbos
E1113N3936,"10003",BU07580309,Mastbos
E1114N3936,"10003",BU07580309,Mastbos
E1115N3936,"10003",BU07580309,Mastbos
E1116N3936,"10003",BU07580309,Mastbos
E1117N3936,"10003",BU07580309,Mastbos
E1118N3936,"10003",BU07580309,Mastbos
E1119N3936,"10003",BU07580309,Mastbos
E1120N3936,"10003",BU07580309,Mastbos
E1121N3936,"10003",BU07580309,Mastbos
E1122N3936,"10003",BU07580309,Mastbos
E1123N3936,"10003",BU07580309,Mastbos
E1124N3936,"10003",BU07580309,Mastbos
E1125N3936,"10003",BU07580309,Mastbos
E1126N3936,"10003",BU07580309,Mastbos
E1127N3936,"10003",BU07580809,Buitengebied Ulvenhout
E1128N3936,"7842",BU07580809,Buitengebied Ulvenhout
E1129N3936,"2815",BU07580809,Buitengebied Ulvenhout
E1130N3936,"40",BU07580809,Buitengebied Ulvenhout
E1101N3935,"8040",BU07580506,Hazeldonk
E1102N3935,"10003",BU07580506,Hazeldonk
E1103N3935,"10003",BU07580506,Hazeldonk
E1104N3935,"10003",BU07580309,Mastbos
E1105N3935,"10003",BU07580309,Mastbos
E1106N3935,"10003",BU07580309,Mastbos
E1107N3935,"10003",BU07580309,Mastbos
E1108N3935,"10003",BU07580309,Mastbos
E1109N3935,"10003",BU07580309,Mastbos
E1110N3935,"10003",BU07580309,Mastbos
E1111N3935,"10003",BU07580309,Mastbos
E1112N3935,"10003",BU07580309,Mastbos
E1113N3935,"10003",BU07580309,Mastbos
E1114N3935,"10003",BU07580309,Mastbos
E1115N3935,"10003",BU07580309,Mastbos
E1116N3935,"10003",BU07580309,Mastbos
E1117N3935,"10003",BU07580309,Mastbos
E1118N3935,"10003",BU07580309,Mastbos
E1119N3935,"10003",BU07580309,Mastbos
E1120N3935,"10003",BU07580309,Mastbos
E1121N3935,"10003",BU07580309,Mastbos
E1122N3935,"10003",BU07580309,Mastbos
E1123N3935,"10003",BU07580309,Mastbos
E1124N3935,"10003",BU07580309,Mastbos
E1125N3935,"9258",BU07580309,Mastbos
E1126N3935,"4859",BU07580309,Mastbos
E1127N3935,"2865",BU07580809,Buitengebied Ulvenhout
E1128N3935,"20",BU07580809,Buitengebied Ulvenhout
E1100N3934,"250",BU07580506,Hazeldonk
E1101N3934,"9978",BU07580506,Hazeldonk
E1102N3934,"10003",BU07580506,Hazeldonk
E1103N3934,"10003",BU07580506,Hazeldonk
E1104N3934,"10003",BU07580309,Mastbos
E1105N3934,"10003",BU07580309,Mastbos
E1106N3934,"10003",BU07580309,Mastbos
E1107N3934,"10003",BU07580309,Mastbos
E1108N3934,"10003",BU07580309,Mastbos
E1109N3934,"10003",BU07580309,Mastbos
E1110N3934,"10003",BU07580309,Mastbos
E1111N3934,"10003",BU07580309,Mastbos
E1112N3934,"10003",BU07580309,Mastbos
E1113N3934,"10003",BU07580309,Mastbos
E1114N3934,"10003",BU07580309,Mastbos
E1115N3934,"10003",BU07580309,Mastbos
E1116N3934,"10003",BU07580309,Mastbos
E1117N3934,"10003",BU07580309,Mastbos
E1118N3934,"10003",BU07580309,Mastbos
E1119N3934,"10003",BU07580309,Mastbos
E1120N3934,"10003",BU07580309,Mastbos
E1121N3934,"10003",BU07580309,Mastbos
E1122N3934,"10003",BU07580309,Mastbos
E1123N3934,"9644",BU07580309,Mastbos
E1124N3934,"6008",BU07580309,Mastbos
E1125N3934,"495",BU07580309,Mastbos
E1100N3933,"21",BU07580506,Hazeldonk
E1101N3933,"9120",BU07580506,Hazeldonk
E1102N3933,"10003",BU07580506,Hazeldonk
E1103N3933,"10003",BU07580506,Hazeldonk
E1104N3933,"10003",BU07580506,Hazeldonk
E1105N3933,"10003",BU07580506,Hazeldonk
E1106N3933,"10003",BU07580309,Mastbos
E1107N3933,"10003",BU07580309,Mastbos
E1108N3933,"10003",BU07580309,Mastbos
E1109N3933,"10003",BU07580309,Mastbos
E1110N3933,"10003",BU07580309,Mastbos
E1111N3933,"10003",BU07580309,Mastbos
E1112N3933,"10003",BU07580309,Mastbos
E1113N3933,"10003",BU07580309,Mastbos
E1114N3933,"10003",BU07580309,Mastbos
E1115N3933,"10003",BU07580309,Mastbos
E1116N3933,"10003",BU07580309,Mastbos
E1117N3933,"10003",BU07580309,Mastbos
E1118N3933,"10003",BU07580309,Mastbos
E1119N3933,"10003",BU07580309,Mastbos
E1120N3933,"10003",BU07580309,Mastbos
E1121N3933,"8875",BU07580309,Mastbos
E1122N3933,"3978",BU07580309,Mastbos
E1123N3933,"633",BU07580309,Mastbos
E1101N3932,"4316",BU07580506,Hazeldonk
E1102N3932,"10003",BU07580506,Hazeldonk
E1103N3932,"10003",BU07580506,Hazeldonk
E1104N3932,"10003",BU07580506,Hazeldonk
E1105N3932,"10003",BU07580506,Hazeldonk
E1106N3932,"10003",BU07580506,Hazeldonk
E1107N3932,"10003",BU07580506,Hazeldonk
E1108N3932,"10003",BU07580309,Mastbos
E1109N3932,"10003",BU07580309,Mastbos
E1110N3932,"10003",BU07580309,Mastbos
E1111N3932,"10003",BU07580309,Mastbos
E1112N3932,"10003",BU07580309,Mastbos
E1113N3932,"10003",BU07580309,Mastbos
E1114N3932,"10003",BU07580309,Mastbos
E1115N3932,"10003",BU07580309,Mastbos
E1116N3932,"10003",BU07580309,Mastbos
E1117N3932,"10003",BU07580309,Mastbos
E1118N3932,"10003",BU07580309,Mastbos
E1119N3932,"10003",BU07580309,Mastbos
E1120N3932,"10003",BU07580309,Mastbos
E1121N3932,"5289",BU07580309,Mastbos
E1101N3931,"1",BU07580506,Hazeldonk
E1102N3931,"3745",BU07580506,Hazeldonk
E1103N3931,"9621",BU07580506,Hazeldonk
E1104N3931,"10003",BU07580506,Hazeldonk
E1105N3931,"10003",BU07580506,Hazeldonk
E1106N3931,"10003",BU07580506,Hazeldonk
E1107N3931,"10003",BU07580506,Hazeldonk
E1108N3931,"10003",BU07580506,Hazeldonk
E1109N3931,"10003",BU07580309,Mastbos
E1110N3931,"10003",BU07580309,Mastbos
E1111N3931,"10003",BU07580309,Mastbos
E1112N3931,"10003",BU07580309,Mastbos
E1113N3931,"10003",BU07580309,Mastbos
E1114N3931,"10003",BU07580309,Mastbos
E1115N3931,"10003",BU07580309,Mastbos
E1116N3931,"10003",BU07580309,Mastbos
E1117N3931,"10003",BU07580309,Mastbos
E1118N3931,"10003",BU07580309,Mastbos
E1119N3931,"10003",BU07580309,Mastbos
E1120N3931,"10003",BU07580309,Mastbos
E1121N3931,"2925",BU07580309,Mastbos
E1103N3930,"8502",BU07580506,Hazeldonk
E1104N3930,"10003",BU07580506,Hazeldonk
E1105N3930,"10003",BU07580506,Hazeldonk
E1106N3930,"10003",BU07580506,Hazeldonk
E1107N3930,"10003",BU07580506,Hazeldonk
E1108N3930,"10003",BU07580506,Hazeldonk
E1109N3930,"10003",BU07580309,Mastbos
E1110N3930,"10003",BU07580309,Mastbos
E1111N3930,"10003",BU07580309,Mastbos
E1112N3930,"10003",BU07580309,Mastbos
E1113N3930,"10003",BU07580309,Mastbos
E1114N3930,"10003",BU07580309,Mastbos
E1115N3930,"10003",BU07580309,Mastbos
E1116N3930,"10003",BU07580309,Mastbos
E1117N3930,"10003",BU07580309,Mastbos
E1118N3930,"8608",BU07580309,Mastbos
E1119N3930,"3586",BU07580309,Mastbos
E1120N3930,"1952",BU07580309,Mastbos
E1121N3930,"5480",BU07580309,Mastbos
E1103N3929,"8418",BU07580506,Hazeldonk
E1104N3929,"10003",BU07580506,Hazeldonk
E1105N3929,"10003",BU07580506,Hazeldonk
E1106N3929,"10003",BU07580506,Hazeldonk
E1107N3929,"10003",BU07580506,Hazeldonk
E1108N3929,"10003",BU07580309,Mastbos
E1109N3929,"10003",BU07580309,Mastbos
E1110N3929,"10003",BU07580309,Mastbos
E1111N3929,"10003",BU07580309,Mastbos
E1112N3929,"10003",BU07580309,Mastbos
E1113N3929,"10003",BU07580309,Mastbos
E1114N3929,"10003",BU07580309,Mastbos
E1115N3929,"10003",BU07580309,Mastbos
E1116N3929,"10003",BU07580309,Mastbos
E1117N3929,"6957",BU07580309,Mastbos
E1118N3929,"243",BU07580309,Mastbos
E1121N3929,"3173",BU07580309,Mastbos
E1103N3928,"7678",BU07580506,Hazeldonk
E1104N3928,"10003",BU07580506,Hazeldonk
E1105N3928,"10003",BU07580506,Hazeldonk
E1106N3928,"10003",BU07580506,Hazeldonk
E1107N3928,"10003",BU07580506,Hazeldonk
E1108N3928,"10003",BU07580309,Mastbos
E1109N3928,"10003",BU07580309,Mastbos
E1110N3928,"10003",BU07580309,Mastbos
E1111N3928,"10003",BU07580309,Mastbos
E1112N3928,"10003",BU07580309,Mastbos
E1113N3928,"10003",BU07580309,Mastbos
E1114N3928,"10003",BU07580309,Mastbos
E1115N3928,"10003",BU07580309,Mastbos
E1116N3928,"9872",BU07580309,Mastbos
E1117N3928,"1467",BU07580309,Mastbos
E1103N3927,"7006",BU07580506,Hazeldonk
E1104N3927,"10003",BU07580506,Hazeldonk
E1105N3927,"10003",BU07580506,Hazeldonk
E1106N3927,"10003",BU07580506,Hazeldonk
E1107N3927,"10003",BU07580506,Hazeldonk
E1108N3927,"10003",BU07580309,Mastbos
E1109N3927,"10003",BU07580309,Mastbos
E1110N3927,"10003",BU07580309,Mastbos
E1111N3927,"10003",BU07580309,Mastbos
E1112N3927,"10003",BU07580309,Mastbos
E1113N3927,"10003",BU07580309,Mastbos
E1114N3927,"10003",BU07580309,Mastbos
E1115N3927,"10003",BU07580309,Mastbos
E1116N3927,"6381",BU07580309,Mastbos
E1103N3926,"6296",BU07580506,Hazeldonk
E1104N3926,"10003",BU07580506,Hazeldonk
E1105N3926,"10003",BU07580506,Hazeldonk
E1106N3926,"10003",BU07580506,Hazeldonk
E1107N3926,"10003",BU07580309,Mastbos
E1108N3926,"10003",BU07580309,Mastbos
E1109N3926,"10003",BU07580309,Mastbos
E1110N3926,"10003",BU07580309,Mastbos
E1111N3926,"10003",BU07580309,Mastbos
E1112N3926,"10003",BU07580309,Mastbos
E1113N3926,"10003",BU07580309,Mastbos
E1114N3926,"10003",BU07580309,Mastbos
E1115N3926,"9800",BU07580309,Mastbos
E1116N3926,"1382",BU07580309,Mastbos
E1103N3925,"5690",BU07580506,Hazeldonk
E1104N3925,"10003",BU07580506,Hazeldonk
E1105N3925,"10003",BU07580506,Hazeldonk
E1106N3925,"10003",BU07580506,Hazeldonk
E1107N3925,"10003",BU07580309,Mastbos
E1108N3925,"10003",BU07580309,Mastbos
E1109N3925,"10003",BU07580309,Mastbos
E1110N3925,"10003",BU07580309,Mastbos
E1111N3925,"10003",BU07580309,Mastbos
E1112N3925,"10003",BU07580309,Mastbos
E1113N3925,"10003",BU07580309,Mastbos
E1114N3925,"10003",BU07580309,Mastbos
E1115N3925,"5874",BU07580309,Mastbos
E1101N3924,"577",BU07580506,Hazeldonk
E1102N3924,"3964",BU07580506,Hazeldonk
E1103N3924,"7678",BU07580506,Hazeldonk
E1104N3924,"10003",BU07580506,Hazeldonk
E1105N3924,"10003",BU07580506,Hazeldonk
E1106N3924,"9954",BU07580506,Hazeldonk
E1107N3924,"8754",BU07580309,Mastbos
E1108N3924,"8595",BU07580309,Mastbos
E1109N3924,"9128",BU07580309,Mastbos
E1110N3924,"9365",BU07580309,Mastbos
E1111N3924,"9430",BU07580309,Mastbos
E1112N3924,"9440",BU07580309,Mastbos
E1113N3924,"8542",BU07580309,Mastbos
E1114N3924,"5843",BU07580309,Mastbos
E1115N3924,"336",BU07580309,Mastbos
E1137N3982,"10003",BU07580300,Blauwe Kei
E1138N3982,"10003",BU07580300,Blauwe Kei
E1139N3982,"10003",BU07580300,Blauwe Kei
E1140N3982,"10003",BU07580301,Ypelaar
E1141N3982,"10003",BU07580301,Ypelaar
E1142N3982,"10003",BU07580301,Ypelaar
E1143N3982,"10003",BU07580301,Ypelaar
E1144N3982,"10003",BU07580301,Ypelaar
E1145N3982,"10003",BU07580301,Ypelaar
E1146N3982,"10003",BU07580301,Ypelaar
E1147N3982,"10003",BU07580301,Ypelaar
E1137N3981,"10003",BU07580300,Blauwe Kei
E1138N3981,"10003",BU07580300,Blauwe Kei
E1139N3981,"10003",BU07580302,Overakker
E1140N3981,"10003",BU07580302,Overakker
E1141N3981,"10003",BU07580302,Overakker
E1142N3981,"10003",BU07580302,Overakker
E1143N3981,"10003",BU07580301,Ypelaar
E1144N3981,"10003",BU07580301,Ypelaar
E1145N3981,"10003",BU07580301,Ypelaar
E1146N3981,"10003",BU07580301,Ypelaar
E1147N3981,"10003",BU07580301,Ypelaar
E1137N3980,"10003",BU07580300,Blauwe Kei
E1138N3980,"10003",BU07580302,Overakker
E1139N3980,"10003",BU07580302,Overakker
E1140N3980,"10003",BU07580302,Overakker
E1141N3980,"10003",BU07580302,Overakker
E1142N3980,"10003",BU07580302,Overakker
E1143N3980,"10003",BU07580301,Ypelaar
E1144N3980,"10003",BU07580301,Ypelaar
E1145N3980,"10003",BU07580301,Ypelaar
E1146N3980,"10003",BU07580301,Ypelaar
E1147N3980,"10003",BU07580301,Ypelaar
E1137N3979,"10003",BU07580303,Ginneken
E1138N3979,"10003",BU07580302,Overakker
E1139N3979,"10003",BU07580302,Overakker
E1140N3979,"10003",BU07580302,Overakker
E1141N3979,"10003",BU07580302,Overakker
E1142N3979,"10003",BU07580302,Overakker
E1143N3979,"10003",BU07580301,Ypelaar
E1144N3979,"10003",BU07580301,Ypelaar
E1145N3979,"10003",BU07580301,Ypelaar
E1146N3979,"10003",BU07580301,Ypelaar
E1147N3979,"10003",BU07580301,Ypelaar
E1137N3978,"10003",BU07580303,Ginneken
E1138N3978,"10003",BU07580302,Overakker
E1139N3978,"10003",BU07580302,Overakker
E1140N3978,"10003",BU07580302,Overakker
E1141N3978,"10003",BU07580302,Overakker
E1142N3978,"10003",BU07580302,Overakker
E1143N3978,"10003",BU07580302,Overakker
E1144N3978,"10003",BU07580302,Overakker
E1145N3978,"10003",BU07580301,Ypelaar
E1146N3978,"10003",BU07580301,Ypelaar
E1147N3978,"10003",BU07580301,Ypelaar
E1137N3977,"10003",BU07580303,Ginneken
E1138N3977,"10003",BU07580303,Ginneken
E1139N3977,"10003",BU07580302,Overakker
E1140N3977,"10003",BU07580302,Overakker
E1141N3977,"10003",BU07580302,Overakker
E1142N3977,"10003",BU07580302,Overakker
E1143N3977,"10003",BU07580302,Overakker
E1144N3977,"10003",BU07580302,Overakker
E1145N3977,"10003",BU07580301,Ypelaar
E1146N3977,"10003",BU07580301,Ypelaar
E1147N3977,"10003",BU07580301,Ypelaar
E1137N3976,"10003",BU07580303,Ginneken
E1138N3976,"10003",BU07580302,Overakker
E1139N3976,"10003",BU07580302,Overakker
E1140N3976,"10003",BU07580302,Overakker
E1141N3976,"10003",BU07580302,Overakker
E1142N3976,"10003",BU07580302,Overakker
E1143N3976,"10003",BU07580302,Overakker
E1144N3976,"10003",BU07580302,Overakker
E1145N3976,"10003",BU07580302,Overakker
E1146N3976,"10003",BU07580301,Ypelaar
E1147N3976,"10003",BU07580301,Ypelaar
E1137N3975,"10003",BU07580303,Ginneken
E1138N3975,"10003",BU07580302,Overakker
E1139N3975,"10003",BU07580302,Overakker
E1140N3975,"10003",BU07580302,Overakker
E1141N3975,"10003",BU07580302,Overakker
E1142N3975,"10003",BU07580302,Overakker
E1143N3975,"10003",BU07580302,Overakker
E1144N3975,"10003",BU07580302,Overakker
E1145N3975,"10003",BU07580302,Overakker
E1146N3975,"10003",BU07580302,Overakker
E1147N3975,"10003",BU07580302,Overakker
E1137N3974,"10003",BU07580303,Ginneken
E1138N3974,"10003",BU07580302,Overakker
E1139N3974,"10003",BU07580302,Overakker
E1140N3974,"10003",BU07580302,Overakker
E1141N3974,"10003",BU07580302,Overakker
E1142N3974,"10003",BU07580302,Overakker
E1143N3974,"10003",BU07580302,Overakker
E1144N3974,"10003",BU07580302,Overakker
E1145N3974,"10003",BU07580302,Overakker
E1146N3974,"10003",BU07580302,Overakker
E1147N3974,"10003",BU07580302,Overakker
E1137N3973,"10003",BU07580303,Ginneken
E1138N3973,"10003",BU07580302,Overakker
E1139N3973,"10003",BU07580302,Overakker
E1140N3973,"10003",BU07580302,Overakker
E1141N3973,"10003",BU07580302,Overakker
E1142N3973,"10003",BU07580302,Overakker
E1143N3973,"10003",BU07580302,Overakker
E1144N3973,"10003",BU07580302,Overakker
E1145N3973,"10003",BU07580302,Overakker
E1146N3973,"10003",BU07580302,Overakker
E1147N3973,"10003",BU07580302,Overakker
E1137N3972,"10003",BU07580302,Overakker
E1138N3972,"10003",BU07580302,Overakker
E1139N3972,"10003",BU07580302,Overakker
E1140N3972,"10003",BU07580302,Overakker
E1141N3972,"10003",BU07580302,Overakker
E1142N3972,"10003",BU07580302,Overakker
E1143N3972,"10003",BU07580302,Overakker
E1144N3972,"10003",BU07580302,Overakker
E1145N3972,"10003",BU07580302,Overakker
E1146N3972,"10003",BU07580302,Overakker
E1147N3972,"10003",BU07580302,Overakker
E1137N3971,"10003",BU07580303,Ginneken
E1138N3971,"10003",BU07580302,Overakker
E1139N3971,"10003",BU07580302,Overakker
E1140N3971,"10003",BU07580302,Overakker
E1141N3971,"10003",BU07580302,Overakker
E1142N3971,"10003",BU07580302,Overakker
E1143N3971,"10003",BU07580302,Overakker
E1144N3971,"10003",BU07580302,Overakker
E1145N3971,"10003",BU07580302,Overakker
E1146N3971,"10003",BU07580302,Overakker
E1147N3971,"10003",BU07580302,Overakker
E1137N3970,"10003",BU07580303,Ginneken
E1138N3970,"10003",BU07580302,Overakker
E1139N3970,"10003",BU07580302,Overakker
E1140N3970,"10003",BU07580302,Overakker
E1141N3970,"10003",BU07580302,Overakker
E1142N3970,"10003",BU07580302,Overakker
E1143N3970,"10003",BU07580302,Overakker
E1144N3970,"10003",BU07580302,Overakker
E1145N3970,"10003",BU07580302,Overakker
E1146N3970,"10003",BU07580302,Overakker
E1147N3970,"10003",BU07580302,Overakker
E1137N3969,"10003",BU07580303,Ginneken
E1138N3969,"10003",BU07580302,Overakker
E1139N3969,"10003",BU07580302,Overakker
E1140N3969,"10003",BU07580302,Overakker
E1141N3969,"10003",BU07580302,Overakker
E1142N3969,"10003",BU07580302,Overakker
E1143N3969,"10003",BU07580302,Overakker
E1144N3969,"10003",BU07580302,Overakker
E1145N3969,"10003",BU07580302,Overakker
E1146N3969,"10003",BU07580302,Overakker
E1147N3969,"10003",BU07580302,Overakker
E1137N3968,"10003",BU07580303,Ginneken
E1138N3968,"10003",BU07580302,Overakker
E1139N3968,"10003",BU07580302,Overakker
E1140N3968,"10003",BU07580302,Overakker
E1141N3968,"10003",BU07580302,Overakker
E1142N3968,"10003",BU07580302,Overakker
E1143N3968,"10003",BU07580302,Overakker
E1144N3968,"10003",BU07580302,Overakker
E1145N3968,"10003",BU07580302,Overakker
E1146N3968,"10003",BU07580302,Overakker
E1147N3968,"10003",BU07580809,Buitengebied Ulvenhout
E1137N3967,"10003",BU07580303,Ginneken
E1138N3967,"10003",BU07580303,Ginneken
E1139N3967,"10003",BU07580303,Ginneken
E1140N3967,"10003",BU07580302,Overakker
E1141N3967,"10003",BU07580302,Overakker
E1142N3967,"10003",BU07580302,Overakker
E1143N3967,"10003",BU07580302,Overakker
E1144N3967,"10003",BU07580302,Overakker
E1145N3967,"10003",BU07580302,Overakker
E1146N3967,"10003",BU07580809,Buitengebied Ulvenhout
E1147N3967,"10003",BU07580809,Buitengebied Ulvenhout
E1137N3966,"10003",BU07580303,Ginneken
E1138N3966,"10003",BU07580302,Overakker
E1139N3966,"10003",BU07580302,Overakker
E1140N3966,"10003",BU07580302,Overakker
E1141N3966,"10003",BU07580302,Overakker
E1142N3966,"10003",BU07580302,Overakker
E1143N3966,"10003",BU07580302,Overakker
E1144N3966,"10003",BU07580809,Buitengebied Ulvenhout
E1145N3966,"10003",BU07580809,Buitengebied Ulvenhout
E1146N3966,"10003",BU07580809,Buitengebied Ulvenhout
E1147N3966,"10003",BU07580809,Buitengebied Ulvenhout
E1137N3965,"10003",BU07580303,Ginneken
E1138N3965,"10003",BU07580302,Overakker
E1139N3965,"10003",BU07580302,Overakker
E1140N3965,"10003",BU07580800,Ulvenhout
E1141N3965,"10003",BU07580800,Ulvenhout
E1142N3965,"10003",BU07580800,Ulvenhout
E1143N3965,"10003",BU07580800,Ulvenhout
E1144N3965,"10003",BU07580809,Buitengebied Ulvenhout
E1145N3965,"10003",BU07580809,Buitengebied Ulvenhout
E1146N3965,"10003",BU07580809,Buitengebied Ulvenhout
E1147N3965,"10003",BU07580809,Buitengebied Ulvenhout
E1137N3964,"10003",BU07580303,Ginneken
E1138N3964,"10003",BU07580303,Ginneken
E1139N3964,"10003",BU07580800,Ulvenhout
E1140N3964,"10003",BU07580800,Ulvenhout
E1141N3964,"10003",BU07580800,Ulvenhout
E1142N3964,"10003",BU07580800,Ulvenhout
E1143N3964,"10003",BU07580800,Ulvenhout
E1144N3964,"10003",BU07580809,Buitengebied Ulvenhout
E1145N3964,"10003",BU07580809,Buitengebied Ulvenhout
E1146N3964,"10003",BU07580809,Buitengebied Ulvenhout
E1147N3964,"10003",BU07580809,Buitengebied Ulvenhout
E1127N4006,"10004",BU07580005,Station
E1128N4006,"10004",BU07580005,Station
E1129N4006,"10004",BU07580005,Station
E1130N4006,"10004",BU07580005,Station
E1131N4006,"10004",BU07580001,Valkenberg
E1132N4006,"10004",BU07580001,Valkenberg
E1133N4006,"10004",BU07580001,Valkenberg
E1134N4006,"10004",BU07580001,Valkenberg
E1135N4006,"10004",BU07580200,Brabantpark
E1127N4005,"10004",BU07580001,Valkenberg
E1128N4005,"10004",BU07580001,Valkenberg
E1129N4005,"10004",BU07580001,Valkenberg
E1130N4005,"10004",BU07580001,Valkenberg
E1131N4005,"10004",BU07580001,Valkenberg
E1132N4005,"10004",BU07580001,Valkenberg
E1133N4005,"10004",BU07580001,Valkenberg
E1134N4005,"10004",BU07580001,Valkenberg
E1135N4005,"10004",BU07580001,Valkenberg
E1127N4004,"10004",BU07580001,Valkenberg
E1128N4004,"10004",BU07580001,Valkenberg
E1129N4004,"10004",BU07580001,Valkenberg
E1130N4004,"10004",BU07580001,Valkenberg
E1131N4004,"10004",BU07580001,Valkenberg
E1132N4004,"10004",BU07580001,Valkenberg
E1133N4004,"10004",BU07580001,Valkenberg
E1134N4004,"10004",BU07580001,Valkenberg
E1135N4004,"10004",BU07580001,Valkenberg
E1127N4003,"10004",BU07580001,Valkenberg
E1128N4003,"10004",BU07580001,Valkenberg
E1129N4003,"10004",BU07580001,Valkenberg
E1130N4003,"10004",BU07580001,Valkenberg
E1131N4003,"10004",BU07580001,Valkenberg
E1132N4003,"10004",BU07580001,Valkenberg
E1133N4003,"10004",BU07580001,Valkenberg
