Key;Title
BU03440112;Oog in Al
BU03440113;Halve Maan-Zuid
BU03440114;Halve Maan-Noord
BU03440121;Lombok-Oost
BU03440122;Leidseweg en omgeving
BU03440123;Lombok-West
BU03440124;Laan van Nieuw-Guinea, Spinozaweg e.o.
BU03440131;Nieuw Engeland, Th. a. Kempisplantsoen e
BU03440132;Schepenbuurt, Cartesiusweg e.o.
BU03440133;Bedrijventerrein Lageweide
WK034402  ;Wijk 02 Noordwest
BU03440211;Pijlsweerd-Zuid
BU03440212;Pijlsweerd-Noord
BU03440221;Nijenoord, Hoogstraat en omgeving
BU03440222;Ondiep
BU03440223;2e Daalsebuurt en omgeving
BU03440224;Egelantierstraat, Mariëndaalstraat e.o.
BU03440231;Julianapark en omgeving
BU03440232;Elinkwijk en omgeving
BU03440233;Prins Bernhardplein en omgeving
BU03440241;Geuzenwijk
BU03440242;Schaakbuurt en omgeving
BU03440243;Queeckhovenplein en omgeving
BU03440244;Zuilen-Noord
WK034403  ;Wijk 03 Overvecht
BU03440311;Taag- en Rubicondreef en omgeving
BU03440312;Wolga- en Donaudreef en omgeving
BU03440321;Zamenhofdreef en omgeving
BU03440322;Neckardreef en omgeving
BU03440331;Vechtzoom-zuid
BU03440332;Vechtzoom-noord, Klopvaart
BU03440333;Bedrijventerrein en omgeving
BU03440341;Zambesidreef en omgeving
BU03440342;Tigrisdreef en omgeving
BU03440343;Poldergebied Overvecht
WK034404  ;Wijk 04 Noordoost
BU03440411;Vogelenbuurt
BU03440412;Lauwerecht
BU03440413;Staatsliedenbuurt
BU03440414;Tuinwijk-West
BU03440415;Tuinwijk-Oost
BU03440421;Tuindorp en Van Lieflandlaan-West
BU03440422;Tuindorp-Oost
BU03440423;Voordorp en Voorveldsepolder
BU03440431;Huizingalaan, K. Doormanlaan en omgeving
BU03440432;Zeeheldenbuurt, Hengeveldstraat e.o.
BU03440433;Wittevrouwen
WK034405  ;Wijk 05 Oost
BU03440511;Buiten Wittevrouwen
BU03440512;Oudwijk
BU03440521;Abstede, Tolsteegsingel e.o.
BU03440522;Sterrenwijk
BU03440523;Rubenslaan en omgeving
BU03440524;Watervogelbuurt
BU03440525;L. Napoleonplantsoen en omgeving
BU03440526;Maarschalkerweerd en Mereveld
BU03440531;Schildersbuurt
BU03440532;Wilhelminapark en omgeving
BU03440533;Utrecht Science Park
BU03440534;Rijnsweerd
BU03440535;Galgenwaard en omgeving
WK034406  ;Wijk 06 Binnenstad
BU03440611;Domplein, Neude, Janskerkhof
BU03440612;Lange Elisabethstraat, Mariaplaats e.o.
BU03440613;Hoog-Catharijne NS en Jaarbeurs
BU03440621;Wijk C
BU03440622;Breedstraat en Plompetorengracht e.o.
BU03440623;Nobelstraat en omgeving
BU03440624;Springweg en omgeving Geertebuurt
BU03440625;Lange Nieuwstraat en omgeving
BU03440626;Nieuwegracht-Oost
BU03440627;Bleekstraat en omgeving
BU03440628;Hooch Boulandt
WK034407  ;Wijk 07 Zuid
BU03440711;Lunetten-Noord
BU03440712;Lunetten-Zuid
BU03440721;Tolsteeg en Rotsoord
BU03440722;Oud Hoograven-Noord
BU03440723;Oud Hoograven-Zuid
BU03440731;Bokkenbuurt
BU03440732;Nieuw Hoograven-Noord
BU03440733;Nieuw Hoograven-Zuid
WK034408  ;Wijk 08 Zuidwest
BU03440811;Dichterswijk
BU03440812;Rivierenwijk
BU03440821;Bedrijvengebied Kanaleneiland
BU03440822;Transwijk-Zuid
BU03440823;Transwijk-Noord
BU03440831;Kanaleneiland-Zuid
BU03440832;Kanaleneiland-Noord
WK034409  ;Wijk 09 Leidsche Rijn
BU03440911;Bedrijventerrein De Wetering
BU03440912;Terwijde-West
BU03440913;Terwijde-Oost
BU03440921;Het Zand-West
BU03440922;Het Zand-Oost
BU03440931;Leidsche Rijn-Centrum
BU03440932;Grauwaart
BU03440933;Hoge Weide
BU03440934;Leeuwesteyn
BU03440941;Parkwijk-Noord
BU03440942;Parkwijk-Zuid
BU03440943;Langerak
BU03440951;Rijnvliet
BU03440952;Bedrijvengebied Strijkviertel
BU03440953;Bedrijvengebied Papendorp
WK034410  ;Wijk 10 Vleuten-De Meern
BU03441011;Haarrijn
BU03441012;Haarzuilens en omgeving
BU03441013;Vleuten
BU03441014;Máximapark
BU03441021;Vleuterweide-West
BU03441022;Vleuterweide-Noord/Oost/Centrum
BU03441023;Vleuterweide-Zuid
BU03441024;Veldhuizen
BU03441031;De Meern-Noord
BU03441032;De Meern-Zuid
BU03441033;Bedrijvengebied Oudenrijn
BU03441041;Rijnenburg
GM1581    ;Utrechtse Heuvelrug
WK158100  ;Doorn
BU15810000;Doorn-Centrum
BU15810001;Doorn - Boswijk
BU15810002;Doorn-Noordwest
BU15810003;Doorn-Zuid
BU15810004;Doorn-Zuidoost
BU15810007;Doorn - Kaapse Bossen
BU15810008;Doorn - Hydepark-Moleneind
BU15810009;Doorn - Moersbergen-Tuilland
WK158101  ;Driebergen
BU15810101;Driebergen - Heidestein-Bornia-Noordhout
BU15810102;Driebergerbroek-Sterkenburg
BU15810103;Driebergen-Noord
BU15810104;Driebergen - Stationsgebied
BU15810105;Driebergen-Noordwest
BU15810106;Driebergen-Centrum
BU15810107;Driebergen-West
BU15810108;Driebergen-Zuidwest
BU15810109;Driebergen-Oost en Zuid
BU15810110;Driebergen - De Horst-De Akker
WK158102  ;Leersum
BU15810200;Leersum-Dorp
BU15810201;Leersum - Maarsbergseweg
BU15810206;Leersum - Hoogstraat
BU15810207;Leersum - Darthuizen-Zuylestein
BU15810208;Leersumse Veld-De Kop
BU15810209;Leersum - Ginkel
WK158103  ;Amerongen
BU15810300;Amerongen-Dorp
BU15810302;Overberg
BU15810308;Amerongse Berg
BU15810309;Ameronger Bovenpolder-uiterwaarden
WK158104  ;Maarn
BU15810400;Maarn-Dorp
BU15810402;Maarsbergen-Dorp
BU15810403;Maarsbergen-Valkenheide
BU15810408;Maarn - Maarsbergen - Bosgebied
BU15810409;Maarsbergen - De Meent
GM0981    ;Vaals
WK098100  ;Wijk 00 Vijlen-Lemiers
BU09810000;Vijlen
BU09810001;Mamelis
BU09810003;Harles
BU09810005;Lemiers
BU09810006;Holset
BU09810007;Raren
BU09810008;Wolfhaag
BU09810009;Verspreide huizen Cottessen-Camerig
WK098101  ;Wijk 01 Vaals
BU09810100;Vaals
GM0994    ;Valkenburg aan de Geul
WK099400  ;Wijk 00: Valkenburg
BU09940000;Valkenburg
BU09940001;Broekhem Zuid
BU09940002;Broekhem Noord
BU09940003;Emmaberg
BU09940004;De Heek
BU09940005;De Valkenberg
BU09940006;Hekerbeek
BU09940007;Plenkert
BU09940008;Euverem
WK099401  ;Wijk 01: Houthem - Sint Gerlach
BU09940100;Sint Gerlach
BU09940101;Vroenhof
BU09940102;Strabeek
BU09940103;Houthemerveld
BU09940104;Ravensbosch
WK099402  ;Wijk 02: Schin op Geul - Oud-Valkenburg
BU09940200;Schin op Geul
BU09940201;Schoonbron
BU09940202;Oud-Valkenburg
BU09940203;Strucht
BU09940204;Gerendal
BU09940205;Keutenberg - Sousberg
BU09940206;De Kluis
WK099403  ;Wijk 03: Sibbe - IJzeren
BU09940300;Sibbe
BU09940301;IJzeren
BU09940302;Vilterveld
WK099404  ;Wijk 04: Berg en Terblijt - Vilt
BU09940400;Berg
BU09940401;Terblijt
BU09940402;Vilt
BU09940403;Geulhem
BU09940404;Rasberg
BU09940405;Bergse Heide
BU09940406;Vilter Heide
WK099405  ;Wijk 05: Walem
BU09940500;Walem
GM0858    ;Valkenswaard
WK085800  ;Wijk 00 Valkenswaard
BU08580000;Centrum
BU08580001;Geenhoven
BU08580002;Turfberg-Noord
BU08580003;Turfberg-Zuid
BU08580004;Hoge Akkers
BU08580005;Kerkakkers
BU08580006;Het Gegraaf
BU08580007;Industrieterrein Schaapsloop
BU08580009;Verspr.h. Turfbergse Heide Nederheide
WK085801  ;Wijk 01 Kloosterakkers en Dommelen
BU08580100;De Belleman
BU08580101;Agnetendal
BU08580102;Schepelweijen
BU08580103;Brouwershof
BU08580104;Keersop
BU08580105;Keersopperbeemden
BU08580106;Dommelen
WK085802  ;Wijk 02 Borkel en Schaft
BU08580200;Borkel
BU08580201;Schaft
BU08580208;Verspr.h. Klein Borkel en Achterste Brug
BU08580209;Verspr.h. Malpiebergse- en Opperheide
GM0047    ;Veendam
WK004700  ;Wijk 00 Veendam-kern
BU00470000;Veendam-Centrum
BU00470001;Veendam-Oude Ae
BU00470002;Veendam-Middenweg en omgeving
BU00470003;Veendam en omgeving station
BU00470004;Veendam-Zuid
BU00470005;Veendam-Sorghvliet
BU00470006;Veendam-industriegebied
BU00470007;Buitenwoel
WK004701  ;Wijk 01 Veendam-buitengebied
BU00470100;Borgercompagnie (gedeeltelijk)
BU00470101;Ommelanderwijk
BU00470102;Zuidwending
BU00470109;Verspreide huizen
WK004702  ;Wijk 02 Wildervank
BU00470200;Wildervank
BU00470201;Boven-Wildervank
BU00470202;Bareveld
BU00470203;Wildervanksterdallen
BU00470209;Verspreide huizen
GM0345    ;Veenendaal
WK034500  ;Centrum
BU03450001;Meesterweide
BU03450002;Schrijverswijk
BU03450003;Achterkerk
BU03450099;Koopcentrum
WK034501  ;Noordoost
BU03450110;Dragonder Noord
BU03450111;Dragonder Zuid
BU03450112;De Compagnie Oost
BU03450113;Spitsbergen
BU03450114;Dragonder Oost
BU03450116;Groenpoort
BU03450117;Buurtstede
BU03450118;Veenderij
WK034502  ;Zuidoost
BU03450220;Engelenburg
BU03450221;Het Ambacht
BU03450222;Gezonken Hoek
BU03450223;Petenbos
BU03450224;Petenbos Oost
BU03450225;Nijverkamp
BU03450226;De Groene Velden
BU03450227;De Blauwe Hel
BU03450228;Middelbuurt
WK034503  ;Zuidwest
BU03450330;Stationswijk
BU03450331;Franse Gat
BU03450332;Salamander
WK034504  ;Noordwest
BU03450440;Molenbrug
BU03450441;'t Hoorntje
BU03450442;De Pol
BU03450443;Gelderse Blom
BU03450444;De Compagnie
BU03450445;De Batterijen
WK034505  ;West
BU03450550;Pioniersbuurt
BU03450551;Componistenbuurt
BU03450552;Vogelbuurt
BU03450553;Schepenbuurt
BU03450554;Dichtersbuurt
BU03450555;De Faktorij en De Vendel
BU03450556;De Kooi
BU03450557;Hondzenelleboog
GM0717    ;Veere
WK071700  ;Wijk 00 Veere
BU07170000;Veere
BU07170001;Zanddijk
BU07170002;Buiten de Veste
BU07170009;Verspreide huizen Veere
WK071701  ;Wijk 01 Gapinge
BU07170100;Gapinge
BU07170109;Verspreide huizen Gapinge
WK071702  ;Wijk 02 Vrouwenpolder
BU07170200;Vrouwenpolder
BU07170201;Breezand
BU07170209;Verspreide huizen Vrouwenpolder
WK071703  ;Wijk 03 Serooskerke
BU07170300;Serooskerke
BU07170309;Verspreide huizen Serooskerke
WK071704  ;Wijk 04 Domburg
BU07170400;Domburg
BU07170409;Verspreide huizen Domburg
WK071705  ;Wijk 05 Oostkapelle
BU07170500;Oostkapelle
BU07170501;Randduin
BU07170502;Duno
BU07170508;Verspreide huizen in het Zuiden
BU07170509;Verspreide huizen in het Noorden
WK071706  ;Wijk 06 Aagtekerke
BU07170600;Aagtekerke
BU07170609;Verspreide huizen Aagtekerke
WK071707  ;Wijk 07 Grijpskerke
BU07170700;Grijpskerke
BU07170709;Verspreide huizen Grijpskerke
WK071708  ;Wijk 08 Meliskerke
BU07170800;Meliskerke
BU07170809;Verspreide huizen Meliskerke
WK071709  ;Wijk 09 Koudekerke
BU07170900;Koudekerke
BU07170901;Dishoek
BU07170908;Verspr.h. recreatiegebied van Koudekerke
BU07170909;Verspr.h. buiten recreatiegeb. Koudekerk
WK071710  ;Wijk 10 Biggekerke
BU07171000;Biggekerke
BU07171001;De Ruiser
BU07171008;Verspr.h. in recreatiegeb. v. Biggekerke
BU07171009;Verspr.h. buiten recreatiegeb. Biggekerk
WK071711  ;Wijk 11 Zoutelande
BU07171100;Zoutelande
BU07171101;Kustlicht
BU07171109;Verspreide huizen Zoutelande
WK071712  ;Wijk 12 Westkapelle
BU07171200;Westkapelle
BU07171201;Joossesweg
BU07171209;Verspreide huizen Westkapelle
GM0861    ;Veldhoven
WK086100  ;Wijk 00 Veldhoven
BU08610000;Veldhoven
BU08610001;Meerveldhoven
BU08610002;Zeelst
BU08610003;D'Ekker
BU08610004;Zonderwijk
BU08610005;'t Look
BU08610006;Cobbeek en Centrum
BU08610009;Verspr.h. ten zuiden van de E3-weg
WK086101  ;Wijk 01 Noordelijk Woongebied
BU08610100;Heikant-West
BU08610101;Heikant-Oost
BU08610102;De Kelen
BU08610103;De Polders
WK086102  ;Wijk 02 Oerle
BU08610200;Oerle
BU08610201;Zandoerle
BU08610207;Verspreide huizen Zittard
BU08610208;Verspreide huizen Groote Aard en Vliet
BU08610209;Verspr.h. Scherpenering en Landsaard
GM0453    ;Velsen
WK045300  ;Wijk 00 Velsen-Zuid en Driehuis
BU04530000;Velsen-Dorp
BU04530001;Velserbeek
BU04530002;Velsen-Oost
BU04530003;Kapelbuurt
BU04530004;Kriemhildebuurt
BU04530005;Driehuis-Dorp
WK045301  ;Wijk 01 IJmuiden-Noord
BU04530100;Lagersbuurt
BU04530101;Heidebuurt
BU04530102;Zeeheldenbuurt
BU04530103;Verzetsheldenbuurt
BU04530104;Natuurkundigenbuurt
BU04530105;Kikvorsbuurt
BU04530106;Stadhuisbuurt
WK045302  ;Wijk 02 IJmuiden-Zuid
BU04530200;Tussenbeeksbuurt
BU04530201;Vogelbuurt
BU04530202;Bomenbuurt
BU04530203;Velseroord
BU04530204;Paterskerkbuurt
BU04530205;Schildersbuurt
BU04530206;Rivierenbuurt
WK045303  ;Wijk 03 IJmuiden-West
BU04530300;Moerbergbuurt
BU04530301;Vissersbuurt
BU04530302;Oud-IJmuiden
BU04530303;Zuidzijdebuurt
WK045304  ;Wijk 04 Zee- en Duinwijk
BU04530400;Herculesbuurt
BU04530401;Canopusbuurt
BU04530402;Saturnusbuurt
BU04530403;Schiplaanbuurt
BU04530404;Bellatrixbuurt
BU04530405;Kruisbergbuurt
BU04530406;Keetbergbuurt
WK045305  ;Wijk 05 Velsen-Noord
BU04530500;Gildenbuurt
BU04530501;Westerwijkbuurt
BU04530502;Van Gelderbuurt
BU04530503;Duinvlietbuurt
BU04530504;Watervlietbuurt
BU04530505;Wijkermeerbuurt
BU04530506;Staalbuurt
BU04530507;Reyndersbuurt
WK045306  ;Wijk 06 Santpoort-Noord
BU04530600;Kerkpadbuurt
BU04530601;Biezenbuurt
BU04530602;West-Indische buurt
BU04530603;Santpoort-Dorp
BU04530604;Bloemenbuurt
BU04530605;Kerkerinkbuurt
BU04530606;Spanjaardsbergbuurt
BU04530607;Santhaesbuurt
BU04530608;Duinenbuurt
WK045307  ;Wijk 07 Santpoort-Zuid
BU04530700;Neethofbuurt
BU04530701;Rijkersparkbuurt
BU04530702;Blekersbuurt
BU04530703;Eltabuurt
WK045308  ;Wijk 08 Velserbroek
BU04530800;Hofgeest
BU04530801;Maadbuurt
BU04530802;Weidbuurt
BU04530803;Pijlkruidbuurt
BU04530804;Florarondebuurt
BU04530805;Bastionbuurt
BU04530806;Springerbuurt
BU04530807;Tjotterbuurt
BU04530808;Westbroekbuurt
WK045309  ;Wijk 09 Spaarndammerpolder
BU04530900;Noord-Spaarndammerpolder
BU04530901;Zuid-Spaarndammerpolder
GM0983    ;Venlo
WK098311  ;Wijk 11 Venlo-Centrum
BU09831101;Winkelcentrum
BU09831102;Q4
BU09831103;Rosarium e.o.
BU09831104;Binnenstad-Noord
WK098312  ;Wijk 12 Venlo-Zuid
BU09831201;Sinselveld
BU09831202;Maaswaard
BU09831203;Spoorsingel
BU09831204;Hagerbroek
BU09831205;Hagerhof-Oost
BU09831206;Hagerhof-West
BU09831207;Wylrehof
BU09831208;bedrijventerrein Hagerhof
BU09831209;Onderste en Bovenste Molen
BU09831210;Krekelveld
WK098313  ;Wijk 13 Venlo-Oost-Noord
BU09831301;De Tichelarij
BU09831302;Rijnbeek
BU09831303;Groenstraat-Noord
BU09831304;Groenstraat-Zuid
BU09831305;Stalberg-West
BU09831306;Groeneveld
BU09831307;Hogekamp
BU09831308;Stalberg-Noord
WK098314  ;Wijk 14 Venlo-Noord
BU09831401;Craneveld
BU09831402;Withuis
BU09831403;'t Zand
BU09831404;Genooybergen
BU09831405;Genooy
WK098315  ;Wijk 15 Venlo-Oost-Zuid
BU09831501;Vierpaardjes
BU09831502;Dr. Poelsplein e.o.
BU09831503;Jezuïtenbuurt
BU09831504;Vogelbuurt
BU09831505;Bloemenbuurt
BU09831506;Casinoflat
BU09831507;Postwegflat
BU09831508;Stalberg (midden)
BU09831509;Stalberg-Oost
BU09831510;Grote Hei
BU09831511;Keulse Barriére
BU09831512;Auxillatrix
WK098316  ;Wijk 16 Het Ven
BU09831601;Kern 't Ven
BU09831602;Arenborg
BU09831603;Herungerberg
BU09831604;Veegtes
BU09831605;Noorderpoort
BU09831606;Venkoelen
BU09831607;AZC
WK098321  ;Wijk 21 Blerick-Midden
BU09832101;Blerick-Centrum
BU09832102;Hazenkamp
WK098322  ;Wijk 22 Blerick-Noord
BU09832201;Smeliënkamp
BU09832202;Vastenavondkamp-Noord
BU09832203;Vastenavondkamp-Zuid
WK098323  ;Wijk 23 Blerick-Zuid
BU09832301;Molenbossen
BU09832302;Annakamp-Oost
BU09832303;Annakamp-West
BU09832304;Zonneveld
WK098324  ;Wijk 24 Vossener
BU09832401;Vossener-Centrum
BU09832402;Vossener-Noord
BU09832403;Vossener-West
BU09832404;Vossener-Zuid
WK098325  ;Wijk 25 Klingerberg
BU09832501;Klingerberg-Zuid
BU09832502;Klingerberg-Noord
WK098326  ;Wijk 26 Hout-Blerick
BU09832601;Kern Hout-Blerick
BU09832602;Verspreide huizen Hout-Blerick
BU09832603;Meuleveld
WK098327  ;Wijk 27 Boekend
BU09832701;Kern Boekend
BU09832702;Verspreide huizen Boekend
WK098328  ;Wijk 28 Trade-Port
BU09832801;Horsterweg
BU09832802;Kazerneterrein
BU09832803;Ubroek
BU09832804;Groot Boller
BU09832805;Havengebied
BU09832806;Ecopark
BU09832807;Heierhoeve
BU09832808;Fresh Park
BU09832809;Trade-Port-Oost
BU09832810;Trade-Port-Noord
BU09832811;Floriade Park
BU09832812;Zaarderheiken
WK098331  ;Wijk 31 Tegelen-Centrum
BU09833101;Bosserhof
BU09833102;Tegelen-Centrum
BU09833103;Krekelsberg
BU09833104;Maasveld I
BU09833105;Maasveld II
WK098332  ;Wijk 32 Op de Hei
BU09833201;Lage Heide
BU09833202;Bedr.terr. Windhond
BU09833203;Kaldenkerkerweg-West
BU09833204;Op de Heide
BU09833205;Kaldenkerkerweg-Oost
BU09833206;Ulingshei
BU09833207;Snelle Sprong
WK098335  ;Wijk 35 Steyl
BU09833501;Kloosterdorp
BU09833502;Nieuw-Steyl
WK098341  ;Wijk 41 Velden
BU09834101;Velden-West
BU09834102;Velden-Oost
BU09834103;Hasselderheide
BU09834104;Schandelo
BU09834105;Hasselt en Het Vorst
BU09834106;De Krosselt
BU09834107;Verspreide huizen Velden
WK098343  ;Wijk 43 Lomm
BU09834301;Kern Lomm
BU09834302;Spikweien
BU09834303;Verspreide huizen Lomm
WK098344  ;Wijk 44 Arcen
BU09834401;Kern Arcen
BU09834402;Lingsfort
BU09834403;Brandemolen en Veld
BU09834404;Verspreide huizen Arcen
WK098351  ;Wijk 51 Belfeld
BU09835101;Kern Belfeld
BU09835102;Gebied Patersweg
BU09835103;Bolenberg
BU09835104;Aan de Stuw
BU09835105;Witveld
BU09835106;Geloérveld / Pannenberg
BU09835107;Geloö
BU09835108;Maalbeek
GM0984    ;Venray
WK098401  ;Heide
BU09840101;Heide
WK098402  ;Ysselsteyn
BU09840201;Ysselsteyn
WK098403  ;Merselo
BU09840301;Merselo
WK098404  ;Vredepeel
BU09840401;Vredepeel
WK098405  ;Smakt
BU09840501;Smakt
WK098406  ;Oostrum
BU09840601;Oostrum
WK098407  ;Oirlo
BU09840701;Oirlo
WK098408  ;Castenray
BU09840801;Castenray
WK098409  ;Veulen
BU09840901;Veulen
WK098410  ;Leunen
BU09841001;Leunen
WK098411  ;Centrum
BU09841101;Centrum
WK098412  ;Oost
BU09841201;Burggraaf
BU09841202;Oranjebuurt
BU09841203;Bomenbuurt
WK098413  ;West
BU09841301;Noordwest
BU09841302;West midden
BU09841303;West zuid
WK098414  ;Vlakwater
BU09841401;Vlakwater
WK098415  ;Veltum
BU09841501;Veltum 1
BU09841502;Veltum 2
WK098416  ;Brukske
BU09841601;Brukske 1
BU09841602;Brukske 2
WK098417  ;Landweert
BU09841701;Landweert 1
BU09841702;Landweert 2
BU09841703;Landweert 3
BU09841704;Keizersveld
WK098418  ;Smakterheide
BU09841801;Smakterheide
WK098419  ;Brabander
BU09841901;Brabander
WK098420  ;St. Antoniusveld
BU09842001;St. Antoniusveld
WK098421  ;Wanssum
BU09842101;Wanssum
WK098422  ;Geijsteren
BU09842201;Geijsteren
WK098423  ;Blitterswijck
BU09842301;Blitterswijck
GM1961    ;Vijfheerenlanden
WK196101  ;Tienhoven aan de Lek
BU19610101;Tienhoven aan de Lek kern
WK196102  ;Tienhoven aan de Lek buitengebied
BU19610201;Tienhoven aan de Lek buitengebied west
BU19610202;Hogewaard
WK196103  ;Ameide
BU19610301;Ameide oude kern
BU19610302;Ameide kern
BU19610303;Zouwenveld
WK196104  ;Ameide buitengebied
BU19610401;Sluis
BU19610402;Ameide buitengebied zuid
BU19610403;Ameide buitengebied noord
WK196105  ;Meerkerk
BU19610501;Meerkerk kern
BU19610502;Meerkerk-Noord
BU19610503;De Weide
BU19610504;Meerkerk bedrijventerrein
WK196106  ;Meerkerk buitengebied
BU19610601;Meerkerk buitengebied oost
BU19610602;Broek
WK196107  ;Lexmond
BU19610701;Lexmond kern
WK196108  ;Lexmond buitengebied
BU19610801;Lexmond buitengebied oost
BU19610802;Achthoven
BU19610803;Lakerveld
WK196109  ;Nieuwland
BU19610901;Nieuwland kern
WK196110  ;Nieuwland buitengebied
BU19611001;Nieuwland buitengebied west
BU19611002;Geer
BU19611003;Achterdijk
WK196111  ;Leerbroek
BU19611101;Leerbroek kern
WK196112  ;Leerbroek buitengebied
BU19611201;Leerbroek buitengebied zuid
BU19611202;Weverwijk
BU19611203;Middelkoop
WK196113  ;Kedichem
BU19611301;Kedichem kern
WK196114  ;Kedichem buitengebied
BU19611401;Kedichem buitengebied
WK196115  ;Hei- en Boeicop
BU19611501;Hei- en Boeicop kern
WK196116  ;Hei- en Boeicop buitengebied
BU19611601;Hei- en Boeicop buitengebied
WK196117  ;Oosterwijk
BU19611701;Oosterwijk
WK196118  ;Amaliastein
BU19611801;Amaliastein
WK196119  ;Monnikenhof
BU19611901;Monnikenhof centrum
BU19611902;Molenbuurt I
BU19611903;Molenbuurt II
BU19611904;Helsdingen
BU19611905;Monnikenhof sportcomplex
WK196120  ;Vianen bedrijventerrein
BU19612001;De Hagen (bedrijventerrein)
BU19612002;De Biezen
BU19612003;Gaasperwaard
WK196121  ;Vianen centrum
BU19612101;Vianen binnenstad
BU19612102;Zederik-Noord
BU19612103;Zederik-Zuid
BU19612104;Hogeland
BU19612105;Blankenborch
BU19612106;Sluiseiland
WK196122  ;De Hagen
BU19612201;De Vijfheerenlanden
BU19612202;Herenbuurt
BU19612203;Vogelbuurt (Vianen)
BU19612204;Bomenbuurt (Vianen)
BU19612205;Batenstein
WK196123  ;Vianen buitengebied
BU19612301;Vianen buitengebied noord
BU19612302;Vianen buitengebied zuid
WK196124  ;Leerdam-West
BU19612401;Staatsliedenbuurt
BU19612402;Raadsliedenbuurt
BU19612403;Bomenbuurt (Leerdam)
BU19612404;Spartaveld
BU19612405;Achter de Pijp
BU19612406;Broekgraaf-Noord
BU19612407;Broekgraaf-Zuid
BU19612408;Glasfabriek
WK196125  ;Leerdam-Noord
BU19612501;Ter Leede
BU19612502;Florabuurt
BU19612503;Vogelbuurt (Leerdam)
BU19612504;Eiland
BU19612505;Drossaardsbuurt
WK196126  ;Leerdam centrum
BU19612601;Leerdam centrum zuid
BU19612602;Leerdam centrum noord
WK196127  ;Leerdam-Oost
BU19612701;Varsseveld
BU19612702;Oranjebuurt-Zuid
BU19612703;Oranjebuurt-Noord
WK196128  ;Nieuw Schaik
BU19612801;Nieuw Schaik
WK196129  ;Leerdam buitengebied
BU19612901;Leerdam buitengebied
WK196130  ;Schoonrewoerd
BU19613001;Schoonrewoerd kern
WK196131  ;Schoonrewoerd buitengebied
BU19613101;Schoonrewoerd buitengebied
WK196132  ;Zijderveld
BU19613201;Zijderveld kern
WK196133  ;Zijderveld buitengebied
BU19613301;Zijderveld buitengebied
WK196134  ;Hagestein
BU19613401;Hagestein kern
WK196135  ;Hagestein buitengebied
BU19613501;Hagestein buitengebied noord
BU19613502;Hagestein buitengebied oost
BU19613503;Hagestein buitengebied zuid
WK196136  ;Hoef en Haag
BU19613601;Het Dorpshart
BU19613602;Het Lint
BU19613603;De Erven
WK196137  ;Everdingen
BU19613701;Everdingen kern
WK196138  ;Everdingen buitengebied
BU19613801;Everdingen buitengebied
WK196139  ;Ossenwaard
BU19613901;Ossenwaard
GM0622    ;Vlaardingen
WK062201  ;Centrum
BU06220101;Indische Buurt
BU06220102;Vettenoordse Polder Oost
BU06220103;Centrum
BU06220104;Hoogstad
WK062202  ;Westwijk
BU06220201;Hoogkamer
BU06220202;Zuidbuurt
BU06220203;Wetering
BU06220204;Lage Weide
BU06220205;Buitengebied Zuidbuurt
WK062203  ;Vettenoordse Polder
BU06220301;De Vergulde Hand
BU06220302;Lickebaert
BU06220303;'t Scheur
BU06220304;Deltagebied
BU06220305;Park Zuidbuurt
BU06220306;Vettenoordse Polder West
BU06220307;Maasboulevard
WK062204  ;Oostwijk
BU06220401;Hofbuurt
BU06220402;Oostbuurt
BU06220403;Havengebied Oost
BU06220404;Vijfsluizen
WK062205  ;Vlaardinger Ambacht
BU06220501;Babberspolder Noord
BU06220502;Oranjebuurt
BU06220503;Babberspolder West
BU06220504;Babberspolder Oost
BU06220505;'t Nieuwe Lant
WK062206  ;Holy Zuid
BU06220601;Vaart Zuid
BU06220602;Statenbuurt
BU06220603;Loper Zuid
BU06220604;Vogelbuurt Noord
BU06220605;Sportpark Holy
BU06220606;Vogelbuurt Zuid
WK062207  ;Holy Noord
BU06220701;Drevenbuurt
BU06220702;Kruidenbuurt
BU06220703;Loper Noord
BU06220704;Hoofdstedenbuurt
BU06220705;Park Holy Noord
BU06220706;Hoevenbuurt
BU06220707;Holierhoekse Polder
BU06220708;Vaart Noord
WK062208  ;Broekpolder
BU06220801;Broekpolder gebied
GM0096    ;Vlieland
WK009600  ;Wijk 00
BU00960000;Oost-Vlieland
BU00960009;Verspreide huizen Vlieland
GM0718    ;Vlissingen
WK071801  ;Binnenstad
BU07180100;Oude Binnenstad
BU07180101;Scheldestraat e.o.
BU07180102;Stadhuisplein e.o.
BU07180103;Scheldekwartier
WK071802  ;Middengebied
BU07180200;Vredehof Zuid
BU07180201;Bonedijkestraat e.o.
BU07180202;Bloemenlaan e.o. Oost
BU07180203;Baskensburg Zuid
BU07180204;Vredehof Noord
BU07180205;Het Fort e.o.
BU07180206;Hercules Segherslaan e.o.
BU07180207;Baskensburg Noord
BU07180208;Boulevards Bankert en Evertsen
BU07180209;Bloemenlaan e.o. West
WK071803  ;Paauwenburg - Westduin
BU07180300;Paauwenburg Zuidoost
BU07180301;Paauwenburg West
BU07180302;Westduin
BU07180303;Paauwenburg Noordoost
WK071804  ;Lammerenburg
BU07180400;Rosenburg
BU07180401;Bossenburgh - Weyevliet
BU07180402;Westerzicht
BU07180403;Lammerenburg
BU07180405;Papegaaienburg - Hofwijk
BU07180406;West-Souburg
